PROC_CODE|CPT_CUSTOM|CPT_DESC
2BFMS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies provided
2BFMT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies provided
2BFMU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 3, supplies provided
2BFMV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 4, supplies provided
2BFMW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 5, supplies provided
2BFMX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 6, supplies provided
2BGK1||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies not provided
2BGK2||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies not provided
2BGK3||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies not provided
2BGK4||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies not provided
2BGK5||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies not provided
2BGK6||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies not provided
2BGKS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies provided
2BGKT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies provided
2BGKU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies provided
2BGKV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies provided
2BGKW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies provided
2BGKX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies provided
2BGL1||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies not provided
2BGL2||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies not provided
2BGL3||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies not provided
2BGL4||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies not provided
2BGL5||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies not provided
2BGL6||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies not provided
2BGLS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies provided
2BGLT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies provided
2BGLU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies provided
2BGLV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies provided
2BGLW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies provided
2BGLX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies provided
2BGM1||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies not provided
2BGM2||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies not provided
2BGM3||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies not provided
2BGM4||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies not provided
2BGM5||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies not provided
2BGM6||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies not provided
2BGMS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies provided
2BGMT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies provided
2BGMU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies provided
2BGMV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies provided
2BGMW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies provided
2BGMX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies provided
2BHK1||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 1, supplies not provided
2BHK2||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 2, supplies not provided
2BHK3||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 3, supplies not provided
2BHK4||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 4, supplies not provided
2BHK5||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 5, supplies not provided
2BHK6||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 6, supplies not provided
2BHKS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 1, supplies provided
2BHKT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 2, supplies provided
2BHKU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 3, supplies provided
2BHKV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 4, supplies provided
2BHKW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 5, supplies provided
2BHKX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 1,Supply Severity Level 6, supplies provided
2BHL1||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 1, supplies not provided
2BHL2||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 2, supplies not provided
2BHL3||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 3, supplies not provided
2BHL4||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 4, supplies not provided
2BHL5||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 5, supplies not provided
2BHL6||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 6, supplies not provided
2BHLS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 1, supplies provided
2BHLT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 2, supplies provided
2BHLU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 3, supplies provided
2BHLV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 4, supplies provided
2BHLW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 5, supplies provided
2BHLX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2,Supply Severity Level 6, supplies provided
2BHM1||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 1, supplies not provided
2BHM2||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 2, supplies not provided
2BHM3||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 3, supplies not provided
2BHM4||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 4, supplies not provided
2BHM5||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 5, supplies not provided
2BHM6||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 6, supplies not provided
2BHMS||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 1, supplies provided
2BHMT||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 2, supplies provided
2BHMU||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 3, supplies provided
2BHMV||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 4, supplies provided
2BHMW||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 5, supplies provided
2BHMX||Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3,Supply Severity Level 6, supplies provided
2CFK1||Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 1, supplies not provided
2CFK2||Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 2, supplies not provided
2CFK3||Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 3, supplies not provided
2CFK4||Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 4, supplies not provided
2CFK5||Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies not provided
